,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
Cornell Ave & Hyde Park Blvd,0.04040404040404041,0.0,0.04040404040404041,0.010101010101010102,0.010101010101010102,0.030303030303030304,0.3333333333333333,0.2222222222222222,0.797979797979798,0.6666666666666666,0.696969696969697,0.5555555555555556,0.5252525252525253,0.5050505050505051,0.42424242424242425,0.47474747474747475,0.6161616161616161,1.0,0.7676767676767676,0.6565656565656566,0.2727272727272727,0.20202020202020202,0.2222222222222222,0.06060606060606061
Cornell Dr & Hayes Dr,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.0,0.4444444444444444,0.1111111111111111,0.4444444444444444,0.3333333333333333,1.0,0.8888888888888888,0.7777777777777778,0.8888888888888888,0.5555555555555556,0.0,0.1111111111111111,0.0
Cottage Grove & 86th St,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cottage Grove Ave & 111th Pl,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.25,0.125,0.25,1.0,0.25,0.0,0.375,0.375,0.375,0.0,0.125,0.0,0.125,0.0
Cottage Grove Ave & 111th St,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Cottage Grove Ave & 43rd St,0.08,0.0,0.0,0.0,0.0,0.08,0.16,0.4,0.08,0.24,0.04,0.16,0.28,0.52,0.32,0.36,1.0,0.36,0.36,0.28,0.04,0.04,0.12,0.08
Cottage Grove Ave & 47th St,0.0,0.0,0.05263157894736842,0.0,0.10526315789473684,0.0,0.42105263157894735,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.21052631578947367,0.5789473684210527,0.6842105263157895,0.2631578947368421,0.8421052631578947,0.5789473684210527,0.7894736842105263,0.42105263157894735,0.42105263157894735,1.0,0.42105263157894735,0.15789473684210525,0.2631578947368421,0.0
Cottage Grove Ave & 67th St,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,1.0,0.0,0.375,0.0,0.25,0.75,0.625,0.125,0.125,0.125,0.125,0.125,0.0,0.25,0.0
Cottage Grove Ave & 71st St,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.0,0.16666666666666666,1.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,1.0,0.5,1.0,0.8333333333333334,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.0
Cottage Grove Ave & 78th St,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
Cottage Grove Ave & 83rd St,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.2727272727272727,0.09090909090909091,0.36363636363636365,0.45454545454545453,0.2727272727272727,1.0,0.0,0.09090909090909091,0.0,0.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0
Cottage Grove Ave & 98th St,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Cottage Grove Ave & Oakwood Blvd,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.29411764705882354,0.29411764705882354,0.5294117647058824,0.17647058823529413,0.47058823529411764,0.29411764705882354,0.29411764705882354,0.6470588235294118,1.0,0.9411764705882353,0.8823529411764706,0.17647058823529413,0.23529411764705882,0.23529411764705882,0.058823529411764705,0.0
Daley Center Plaza,0.043478260869565216,0.034782608695652174,0.013043478260869565,0.004347826086956522,0.021739130434782608,0.021739130434782608,0.11739130434782609,0.22608695652173913,0.18695652173913044,0.1956521739130435,0.1826086956521739,0.3347826086956522,0.3739130434782609,0.3695652173913043,0.41304347826086957,0.6739130434782609,1.0,0.9652173913043478,0.5869565217391305,0.3217391304347826,0.25217391304347825,0.13043478260869565,0.11739130434782609,0.10434782608695652
Damen Ave & 47th St,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Damen Ave & 59th St,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,1.0,0.0
Damen Ave & 74th St,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.5,1.0,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
Damen Ave & Clybourn Ave,0.12244897959183673,0.02040816326530612,0.0,0.04081632653061224,0.0,0.20408163265306123,0.061224489795918366,0.22448979591836735,0.5714285714285714,0.3877551020408163,0.40816326530612246,0.7959183673469388,0.6530612244897959,0.4897959183673469,0.7755102040816326,0.5102040816326531,1.0,0.8775510204081632,0.9795918367346939,0.7346938775510204,0.40816326530612246,0.16326530612244897,0.16326530612244897,0.24489795918367346
Damen Ave & Grand Ave,0.03571428571428571,0.0,0.03571428571428571,0.0,0.0,0.10714285714285714,0.39285714285714285,0.7321428571428571,0.875,0.42857142857142855,0.39285714285714285,0.7321428571428571,0.4642857142857143,0.4642857142857143,0.42857142857142855,0.75,1.0,0.7857142857142857,0.75,0.75,0.39285714285714285,0.17857142857142858,0.16071428571428573,0.30357142857142855
