,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
Clark St & Drummond Pl,0.1762295081967213,0.11475409836065574,0.11475409836065574,0.04918032786885246,0.06967213114754098,0.036885245901639344,0.10655737704918032,0.24180327868852458,0.20491803278688525,0.24180327868852458,0.3524590163934426,0.5532786885245902,0.5860655737704918,0.48360655737704916,0.5040983606557377,0.48360655737704916,0.7663934426229508,1.0,0.9713114754098361,0.7663934426229508,0.5614754098360656,0.5409836065573771,0.4139344262295082,0.2540983606557377
Clark St & Wrightwood Ave,0.14790996784565916,0.06752411575562701,0.05144694533762058,0.01607717041800643,0.00964630225080386,0.02572347266881029,0.06109324758842444,0.2282958199356913,0.21221864951768488,0.21864951768488747,0.2604501607717042,0.44694533762057875,0.5209003215434084,0.4565916398713826,0.5466237942122186,0.4887459807073955,0.6334405144694534,0.7138263665594855,1.0,0.6881028938906752,0.48231511254019294,0.3954983922829582,0.33440514469453375,0.21864951768488747
Clinton St & Jackson Blvd,0.03214285714285714,0.007142857142857143,0.0035714285714285713,0.017857142857142856,0.03571428571428571,0.17857142857142858,0.22142857142857142,0.3678571428571429,0.4142857142857143,0.21428571428571427,0.16071428571428573,0.1392857142857143,0.2357142857142857,0.23214285714285715,0.30714285714285716,0.5785714285714286,1.0,0.825,0.275,0.17857142857142858,0.08214285714285714,0.060714285714285714,0.08928571428571429,0.025
Clinton St & Lake St,0.1078838174273859,0.07053941908713693,0.012448132780082987,0.016597510373443983,0.02074688796680498,0.07883817427385892,0.23236514522821577,0.5062240663900415,1.0,0.4066390041493776,0.2697095435684647,0.27800829875518673,0.36929460580912865,0.36099585062240663,0.37344398340248963,0.34439834024896265,0.5186721991701245,0.8174273858921162,0.5228215767634855,0.36099585062240663,0.27800829875518673,0.22406639004149378,0.21161825726141079,0.0912863070539419
Clinton St & Madison St,0.12639405204460966,0.055762081784386616,0.01858736059479554,0.007434944237918215,0.01486988847583643,0.06691449814126393,0.3345724907063197,0.7695167286245354,0.8104089219330854,0.40148698884758366,0.25650557620817843,0.34944237918215615,0.41263940520446096,0.3420074349442379,0.4646840148698885,0.5613382899628253,0.966542750929368,1.0,0.5687732342007435,0.45724907063197023,0.37174721189591076,0.34944237918215615,0.29739776951672864,0.16356877323420074
Clinton St & Polk St,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.047619047619047616,0.0,0.23809523809523808,0.047619047619047616,0.3333333333333333,0.47619047619047616,0.7619047619047619,1.0,0.2857142857142857,0.5238095238095238,0.38095238095238093,0.47619047619047616,0.5714285714285714,0.47619047619047616,0.6666666666666666,0.047619047619047616,0.23809523809523808,0.0
Clinton St & Roosevelt Rd,0.14,0.11,0.02,0.21,0.04,0.01,0.07,0.17,0.24,0.19,0.48,0.59,0.58,0.55,0.73,0.74,0.52,1.0,0.65,0.41,0.24,0.2,0.18,0.11
Clinton St & Tilden St,0.40625,0.125,0.125,0.125,0.03125,0.125,0.3125,0.3125,1.0,0.8125,0.46875,0.34375,0.46875,0.8125,0.71875,0.75,0.6875,0.875,0.96875,0.6875,0.8125,0.53125,0.34375,0.3125
Clinton St & Washington Blvd,0.012224938875305624,0.0,0.004889975550122249,0.0024449877750611247,0.0024449877750611247,0.017114914425427872,0.16136919315403422,0.36185819070904646,0.60880195599022,0.26894865525672373,0.18092909535452323,0.13447432762836187,0.23227383863080683,0.22493887530562348,0.2176039119804401,0.6332518337408313,1.0,0.9364303178484108,0.29095354523227385,0.13691931540342298,0.06601466992665037,0.03178484107579462,0.019559902200488997,0.029339853300733496
Clybourn Ave & Division St,0.12359550561797752,0.0898876404494382,0.07865168539325842,0.02247191011235955,0.011235955056179775,0.02247191011235955,0.14606741573033707,0.07865168539325842,0.3146067415730337,0.24719101123595505,0.2247191011235955,0.2808988764044944,0.34831460674157305,0.4943820224719101,0.5842696629213483,0.3595505617977528,0.6404494382022472,0.8764044943820225,1.0,0.7303370786516854,0.6292134831460674,0.33707865168539325,0.4044943820224719,0.10112359550561797
Colfax Ave & 83rd St,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Columbus Dr & Randolph St,0.1711229946524064,0.0481283422459893,0.0427807486631016,0.03208556149732621,0.026737967914438502,0.0374331550802139,0.2620320855614973,0.5294117647058824,0.679144385026738,0.49732620320855614,0.36363636363636365,0.37433155080213903,0.4385026737967914,0.34759358288770054,0.5989304812834224,0.45454545454545453,0.8235294117647058,1.0,0.7486631016042781,0.5133689839572193,0.3582887700534759,0.25668449197860965,0.1443850267379679,0.24598930481283424
Commercial Ave & 130th St,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0
